dates_start,dates_end,mean,err_pos,err_neg,region,metric
1100.0,1200.0,4.0,4.0,4.0,Middle East & the Levant,Subset: Health & Wellbeing
1200.0,1300.0,3.857142857142857,4.0,3.0,Middle East & the Levant,Subset: Health & Wellbeing
1300.0,1400.0,4.0,4.0,3.08,Middle East & the Levant,Subset: Health & Wellbeing
1400.0,1500.0,4.142857142857143,4.0,4.0,Middle East & the Levant,Subset: Health & Wellbeing
1500.0,1600.0,4.214285714285714,4.92,4.0,Middle East & the Levant,Subset: Health & Wellbeing
1600.0,1700.0,4.214285714285714,4.92,4.0,Middle East & the Levant,Subset: Health & Wellbeing
1700.0,1800.0,4.071428571428571,4.0,4.0,Middle East & the Levant,Subset: Health & Wellbeing
1800.0,1900.0,4.0,4.0,4.0,Middle East & the Levant,Subset: Health & Wellbeing
1900.0,2000.0,3.857142857142857,4.0,3.0,Middle East & the Levant,Subset: Health & Wellbeing
2000.0,2025.0,4.357142857142857,5.92,4.0,Middle East & the Levant,Subset: Health & Wellbeing
-1000.0,-900.0,2.9285714285714284,3.0,2.08,Middle East & the Levant,Subset: Peace
-900.0,-800.0,2.7857142857142856,3.0,2.0,Middle East & the Levant,Subset: Peace
-800.0,-700.0,2.7857142857142856,3.0,2.0,Middle East & the Levant,Subset: Peace
-700.0,-600.0,2.9285714285714284,3.0,2.08,Middle East & the Levant,Subset: Peace
-600.0,-500.0,3.2142857142857144,4.0,3.0,Middle East & the Levant,Subset: Peace
-500.0,-400.0,3.0,3.92,2.08,Middle East & the Levant,Subset: Peace
-400.0,-300.0,3.142857142857143,3.92,3.0,Middle East & the Levant,Subset: Peace
-300.0,-200.0,3.2857142857142856,4.0,3.0,Middle East & the Levant,Subset: Peace
-200.0,-100.0,3.4285714285714284,4.0,3.0,Middle East & the Levant,Subset: Peace
0.0,100.0,3.5714285714285716,4.0,3.0,Middle East & the Levant,Subset: Peace
100.0,200.0,3.5714285714285716,4.0,3.0,Middle East & the Levant,Subset: Peace
200.0,300.0,3.4285714285714284,4.0,3.0,Middle East & the Levant,Subset: Peace
300.0,400.0,3.0714285714285716,4.0,2.08,Middle East & the Levant,Subset: Peace
400.0,500.0,3.0,4.0,2.0,Middle East & the Levant,Subset: Peace
500.0,600.0,3.4285714285714284,4.0,3.0,Middle East & the Levant,Subset: Peace
600.0,700.0,3.642857142857143,4.0,3.0,Middle East & the Levant,Subset: Peace
700.0,800.0,3.7142857142857144,4.0,3.08,Middle East & the Levant,Subset: Peace
800.0,900.0,3.2857142857142856,4.0,2.08,Middle East & the Levant,Subset: Peace
900.0,1000.0,2.9285714285714284,3.92,2.0,Middle East & the Levant,Subset: Peace
1000.0,1100.0,2.4285714285714284,3.0,2.0,Middle East & the Levant,Subset: Peace
1100.0,1200.0,2.642857142857143,3.0,2.0,Middle East & the Levant,Subset: Peace
1200.0,1300.0,2.5,3.92,2.0,Middle East & the Levant,Subset: Peace
1300.0,1400.0,3.0,3.92,2.08,Middle East & the Levant,Subset: Peace
1400.0,1500.0,3.7142857142857144,4.0,3.0,Middle East & the Levant,Subset: Peace
1500.0,1600.0,3.928571428571429,4.0,4.0,Middle East & the Levant,Subset: Peace
1600.0,1700.0,3.5714285714285716,4.0,3.0,Middle East & the Levant,Subset: Peace
1700.0,1800.0,2.357142857142857,3.0,2.0,Middle East & the Levant,Subset: Peace
1800.0,1900.0,2.142857142857143,2.0,2.0,Middle East & the Levant,Subset: Peace
1900.0,2000.0,2.4285714285714284,3.0,2.0,Middle East & the Levant,Subset: Peace
2000.0,2025.0,3.357142857142857,4.0,3.0,Middle East & the Levant,Subset: Peace
-1000.0,-900.0,2142857.1428571427,2960000.0,1500000.0,Middle East & the Levant,Subset: Population
-900.0,-800.0,2350000.0,3436000.0,1600000.0,Middle East & the Levant,Subset: Population
-800.0,-700.0,2557142.8571428573,3920000.0,1700000.0,Middle East & the Levant,Subset: Population
-700.0,-600.0,2764285.714285714,4420000.0,1800000.0,Middle East & the Levant,Subset: Population
-600.0,-500.0,2978571.4285714286,4920000.0,1900000.0,Middle East & the Levant,Subset: Population
-500.0,-400.0,3192857.1428571427,5420000.0,2000000.0,Middle East & the Levant,Subset: Population
-400.0,-300.0,3414285.714285714,5920000.0,2100000.0,Middle East & the Levant,Subset: Population
-300.0,-200.0,3635714.285714286,6328000.0,2200000.0,Middle East & the Levant,Subset: Population
-200.0,-100.0,3850000.0,6552000.0,2300000.0,Middle East & the Levant,Subset: Population
0.0,100.0,4085714.285714286,6776000.0,2408000.0,Middle East & the Levant,Subset: Population
100.0,200.0,4300000.0,7000000.0,2508000.0,Middle East & the Levant,Subset: Population
200.0,300.0,4514285.714285715,7476000.0,2608000.0,Middle East & the Levant,Subset: Population
300.0,400.0,4721428.571428572,7952000.0,2708000.0,Middle East & the Levant,Subset: Population
400.0,500.0,4928571.428571428,8428000.0,2808000.0,Middle East & the Levant,Subset: Population
500.0,600.0,5142857.142857143,8904000.0,2908000.0,Middle East & the Levant,Subset: Population
600.0,700.0,5357142.857142857,9380000.0,3008000.0,Middle East & the Levant,Subset: Population
700.0,800.0,5571428.571428572,9856000.0,3108000.0,Middle East & the Levant,Subset: Population
800.0,900.0,5785714.285714285,10332000.0,3208000.0,Middle East & the Levant,Subset: Population
900.0,1000.0,6000000.0,10808000.0,3308000.0,Middle East & the Levant,Subset: Population
1000.0,1100.0,6214285.714285715,11284000.0,3408000.0,Middle East & the Levant,Subset: Population
1100.0,1200.0,6428571.428571428,11760000.0,3508000.0,Middle East & the Levant,Subset: Population
1200.0,1300.0,6642857.142857143,12236000.0,3608000.0,Middle East & the Levant,Subset: Population
1300.0,1400.0,6857142.857142857,12712000.0,3708000.0,Middle East & the Levant,Subset: Population
1400.0,1500.0,7071428.571428572,13188000.0,3808000.0,Middle East & the Levant,Subset: Population
1500.0,1600.0,7285714.285714285,13664000.0,3908000.0,Middle East & the Levant,Subset: Population
1600.0,1700.0,7500000.0,14140000.0,4008000.0,Middle East & the Levant,Subset: Population
1700.0,1800.0,7714285.714285715,14616000.0,4108000.0,Middle East & the Levant,Subset: Population
1800.0,1900.0,7971428.571428572,15092000.0,4208000.0,Middle East & the Levant,Subset: Population
1900.0,2000.0,12507142.857142856,24840000.0,4400000.0,Middle East & the Levant,Subset: Population
2000.0,2025.0,24978571.42857143,44760000.0,4608000.0,Middle East & the Levant,Subset: Population
-1000.0,-900.0,3.948717948717949,4.166666666666667,3.82,North Africa,Overall
-900.0,-800.0,4.012820512820513,4.180000000000001,3.8333333333333335,North Africa,Overall
-800.0,-700.0,3.8333333333333335,4.166666666666667,3.486666666666667,North Africa,Overall
-700.0,-600.0,3.871794871794872,4.166666666666667,3.64,North Africa,Overall
-600.0,-500.0,3.94871794871795,4.180000000000001,3.82,North Africa,Overall
-500.0,-400.0,3.9102564102564097,4.180000000000001,3.64,North Africa,Overall
-400.0,-300.0,3.525641025641026,4.026666666666666,2.8200000000000003,North Africa,Overall
-300.0,-200.0,3.4102564102564097,3.8466666666666662,2.986666666666667,North Africa,Overall
-200.0,-100.0,3.82051282051282,4.193333333333333,3.486666666666667,North Africa,Overall
0.0,100.0,4.230769230769231,4.513333333333334,3.986666666666667,North Africa,Overall
100.0,200.0,4.230769230769231,4.846666666666667,3.7666666666666666,North Africa,Overall
200.0,300.0,4.051282051282052,4.5,3.3200000000000003,North Africa,Overall
300.0,400.0,3.8974358974358982,4.5,3.306666666666666,North Africa,Overall
400.0,500.0,3.948717948717949,4.526666666666666,3.46,North Africa,Overall
500.0,600.0,4.320512820512819,5.0,3.82,North Africa,Overall
600.0,700.0,4.538461538461539,4.859999999999999,4.153333333333333,North Africa,Overall
700.0,800.0,4.551282051282052,4.886666666666667,4.153333333333333,North Africa,Overall
800.0,900.0,4.371794871794872,5.013333333333334,3.82,North Africa,Overall
900.0,1000.0,4.448717948717949,5.0,3.82,North Africa,Overall
1000.0,1100.0,4.205128205128206,5.0,3.6533333333333338,North Africa,Overall
1100.0,1200.0,4.320512820512821,5.013333333333334,3.82,North Africa,Overall
1200.0,1300.0,4.294871794871795,5.0,3.6666666666666665,North Africa,Overall
1300.0,1400.0,4.115384615384615,5.0,3.64,North Africa,Overall
1400.0,1500.0,4.448717948717949,5.013333333333334,3.8333333333333335,North Africa,Overall
1500.0,1600.0,4.333333333333333,4.846666666666667,3.82,North Africa,Overall
1600.0,1700.0,3.961538461538462,4.846666666666667,3.486666666666667,North Africa,Overall
1700.0,1800.0,3.8461538461538463,4.680000000000001,3.4466666666666668,North Africa,Overall
1800.0,1900.0,3.602564102564102,4.513333333333334,2.8333333333333335,North Africa,Overall
1900.0,2000.0,4.512820512820513,5.180000000000001,3.6666666666666665,North Africa,Overall
2000.0,2025.0,5.243589743589744,5.859999999999999,4.5,North Africa,Overall
-1000.0,-900.0,4.230769230769231,5.0,4.0,North Africa,Subset: Culture & Lesure
-900.0,-800.0,4.230769230769231,5.0,4.0,North Africa,Subset: Culture & Lesure
-800.0,-700.0,4.076923076923077,4.08,4.0,North Africa,Subset: Culture & Lesure
-700.0,-600.0,4.153846153846154,4.08,4.0,North Africa,Subset: Culture & Lesure
-600.0,-500.0,4.384615384615385,5.0,4.0,North Africa,Subset: Culture & Lesure
-500.0,-400.0,4.3076923076923075,5.0,4.0,North Africa,Subset: Culture & Lesure
-400.0,-300.0,4.0,5.0,3.0,North Africa,Subset: Culture & Lesure
-300.0,-200.0,3.769230769230769,4.08,3.0,North Africa,Subset: Culture & Lesure
-200.0,-100.0,4.3076923076923075,5.0,4.0,North Africa,Subset: Culture & Lesure
0.0,100.0,4.769230769230769,5.08,4.0,North Africa,Subset: Culture & Lesure
100.0,200.0,4.923076923076923,6.0,4.0,North Africa,Subset: Culture & Lesure
200.0,300.0,4.538461538461538,5.0,4.0,North Africa,Subset: Culture & Lesure
300.0,400.0,4.384615384615385,5.0,4.0,North Africa,Subset: Culture & Lesure
400.0,500.0,4.538461538461538,5.08,4.0,North Africa,Subset: Culture & Lesure
500.0,600.0,4.846153846153846,6.0,4.0,North Africa,Subset: Culture & Lesure
600.0,700.0,5.3076923076923075,6.0,4.0,North Africa,Subset: Culture & Lesure
700.0,800.0,5.461538461538462,6.08,4.92,North Africa,Subset: Culture & Lesure
800.0,900.0,5.153846153846154,6.0,4.0,North Africa,Subset: Culture & Lesure
900.0,1000.0,5.230769230769231,6.0,4.0,North Africa,Subset: Culture & Lesure
1000.0,1100.0,5.0,6.0,4.0,North Africa,Subset: Culture & Lesure
1100.0,1200.0,5.076923076923077,6.0,4.0,North Africa,Subset: Culture & Lesure
1200.0,1300.0,5.0,6.0,4.0,North Africa,Subset: Culture & Lesure
1300.0,1400.0,4.846153846153846,6.0,4.0,North Africa,Subset: Culture & Lesure
1400.0,1500.0,5.153846153846154,6.0,4.0,North Africa,Subset: Culture & Lesure
1500.0,1600.0,5.0,6.0,4.0,North Africa,Subset: Culture & Lesure
1600.0,1700.0,4.6923076923076925,6.0,4.0,North Africa,Subset: Culture & Lesure
1700.0,1800.0,4.615384615384615,6.0,4.0,North Africa,Subset: Culture & Lesure
1800.0,1900.0,4.384615384615385,6.0,3.0,North Africa,Subset: Culture & Lesure
1900.0,2000.0,5.153846153846154,6.0,4.0,North Africa,Subset: Culture & Lesure
2000.0,2025.0,6.0,7.0,5.0,North Africa,Subset: Culture & Lesure
-1000.0,-900.0,2.8461538461538463,3.0,2.0,North Africa,Subset: Economic Opportunity
-900.0,-800.0,3.3076923076923075,4.0,3.0,North Africa,Subset: Economic Opportunity
-800.0,-700.0,3.3846153846153846,4.0,3.0,North Africa,Subset: Economic Opportunity
-700.0,-600.0,3.6153846153846154,4.0,2.92,North Africa,Subset: Economic Opportunity
-600.0,-500.0,3.923076923076923,4.0,4.0,North Africa,Subset: Economic Opportunity
-500.0,-400.0,4.0,4.0,4.0,North Africa,Subset: Economic Opportunity
-400.0,-300.0,3.4615384615384617,4.0,3.0,North Africa,Subset: Economic Opportunity
-300.0,-200.0,3.3076923076923075,4.0,3.0,North Africa,Subset: Economic Opportunity
-200.0,-100.0,3.692307692307693,4.0,3.0,North Africa,Subset: Economic Opportunity
0.0,100.0,4.153846153846154,4.08,4.0,North Africa,Subset: Economic Opportunity
100.0,200.0,4.230769230769231,5.0,3.92,North Africa,Subset: Economic Opportunity
200.0,300.0,3.923076923076923,5.0,3.0,North Africa,Subset: Economic Opportunity
300.0,400.0,3.8461538461538463,5.0,3.0,North Africa,Subset: Economic Opportunity
400.0,500.0,3.769230769230769,4.0,3.0,North Africa,Subset: Economic Opportunity
500.0,600.0,4.3076923076923075,5.08,3.92,North Africa,Subset: Economic Opportunity
600.0,700.0,4.538461538461538,6.0,4.0,North Africa,Subset: Economic Opportunity
700.0,800.0,4.538461538461538,5.08,4.0,North Africa,Subset: Economic Opportunity
800.0,900.0,4.461538461538462,6.0,4.0,North Africa,Subset: Economic Opportunity
900.0,1000.0,4.538461538461538,5.08,4.0,North Africa,Subset: Economic Opportunity
1000.0,1100.0,4.3076923076923075,5.08,4.0,North Africa,Subset: Economic Opportunity
1100.0,1200.0,4.461538461538462,6.0,4.0,North Africa,Subset: Economic Opportunity
1200.0,1300.0,4.384615384615385,5.08,4.0,North Africa,Subset: Economic Opportunity
1300.0,1400.0,4.3076923076923075,5.08,3.92,North Africa,Subset: Economic Opportunity
1400.0,1500.0,4.538461538461538,6.0,4.0,North Africa,Subset: Economic Opportunity
1500.0,1600.0,4.384615384615385,5.08,4.0,North Africa,Subset: Economic Opportunity
1600.0,1700.0,4.076923076923077,5.0,3.0,North Africa,Subset: Economic Opportunity
1700.0,1800.0,4.0,4.08,3.0,North Africa,Subset: Economic Opportunity
1800.0,1900.0,3.8461538461538463,4.08,3.0,North Africa,Subset: Economic Opportunity
1900.0,2000.0,4.769230769230769,6.0,4.0,North Africa,Subset: Economic Opportunity
2000.0,2025.0,5.615384615384615,6.08,5.0,North Africa,Subset: Economic Opportunity
-1000.0,-900.0,3.230769230769231,4.0,3.0,North Africa,Subset: Equality
-900.0,-800.0,3.230769230769231,4.0,3.0,North Africa,Subset: Equality
-800.0,-700.0,3.0,3.08,2.92,North Africa,Subset: Equality
-700.0,-600.0,3.1538461538461537,4.0,3.0,North Africa,Subset: Equality
-600.0,-500.0,3.230769230769231,4.0,3.0,North Africa,Subset: Equality
-500.0,-400.0,3.230769230769231,4.0,3.0,North Africa,Subset: Equality
-400.0,-300.0,2.923076923076923,4.0,2.0,North Africa,Subset: Equality
-300.0,-200.0,2.6923076923076925,3.0,2.0,North Africa,Subset: Equality
-200.0,-100.0,3.230769230769231,4.0,3.0,North Africa,Subset: Equality
0.0,100.0,3.692307692307693,4.0,3.0,North Africa,Subset: Equality
100.0,200.0,3.5384615384615383,4.0,3.0,North Africa,Subset: Equality
200.0,300.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Equality
300.0,400.0,3.3846153846153846,4.0,2.92,North Africa,Subset: Equality
400.0,500.0,3.4615384615384617,4.0,2.92,North Africa,Subset: Equality
500.0,600.0,3.8461538461538463,4.0,3.92,North Africa,Subset: Equality
600.0,700.0,3.8461538461538463,4.0,3.92,North Africa,Subset: Equality
700.0,800.0,3.8461538461538463,4.0,3.92,North Africa,Subset: Equality
800.0,900.0,3.769230769230769,4.0,3.0,North Africa,Subset: Equality
900.0,1000.0,3.692307692307693,4.0,3.0,North Africa,Subset: Equality
1000.0,1100.0,3.5384615384615383,4.0,3.0,North Africa,Subset: Equality
1100.0,1200.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Equality
1200.0,1300.0,3.692307692307693,4.0,3.0,North Africa,Subset: Equality
1300.0,1400.0,3.5384615384615383,4.0,3.0,North Africa,Subset: Equality
1400.0,1500.0,3.692307692307693,4.0,3.0,North Africa,Subset: Equality
1500.0,1600.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Equality
1600.0,1700.0,3.3076923076923075,4.0,3.0,North Africa,Subset: Equality
1700.0,1800.0,3.076923076923077,4.0,2.92,North Africa,Subset: Equality
1800.0,1900.0,2.6153846153846154,3.08,2.0,North Africa,Subset: Equality
1900.0,2000.0,3.5384615384615383,4.0,3.0,North Africa,Subset: Equality
2000.0,2025.0,3.923076923076923,4.0,3.92,North Africa,Subset: Equality
-1000.0,-900.0,3.923076923076923,4.0,4.0,North Africa,Subset: Freedom
-900.0,-800.0,4.0,4.0,4.0,North Africa,Subset: Freedom
-800.0,-700.0,3.769230769230769,4.0,3.0,North Africa,Subset: Freedom
-700.0,-600.0,3.923076923076923,4.0,3.92,North Africa,Subset: Freedom
-600.0,-500.0,4.230769230769231,5.0,4.0,North Africa,Subset: Freedom
-500.0,-400.0,4.153846153846154,5.0,3.92,North Africa,Subset: Freedom
-400.0,-300.0,3.692307692307693,4.0,3.0,North Africa,Subset: Freedom
-300.0,-200.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Freedom
-200.0,-100.0,4.153846153846154,5.0,3.92,North Africa,Subset: Freedom
0.0,100.0,4.769230769230769,5.08,4.0,North Africa,Subset: Freedom
100.0,200.0,4.846153846153846,6.0,3.92,North Africa,Subset: Freedom
200.0,300.0,4.615384615384615,5.08,3.0,North Africa,Subset: Freedom
300.0,400.0,4.461538461538462,5.08,3.92,North Africa,Subset: Freedom
400.0,500.0,4.538461538461538,5.08,4.0,North Africa,Subset: Freedom
500.0,600.0,5.0,6.0,4.0,North Africa,Subset: Freedom
600.0,700.0,5.461538461538462,6.08,4.92,North Africa,Subset: Freedom
700.0,800.0,5.538461538461538,6.08,5.0,North Africa,Subset: Freedom
800.0,900.0,5.153846153846154,6.0,4.0,North Africa,Subset: Freedom
900.0,1000.0,5.3076923076923075,6.0,4.0,North Africa,Subset: Freedom
1000.0,1100.0,4.923076923076923,6.0,4.0,North Africa,Subset: Freedom
1100.0,1200.0,5.153846153846154,6.0,4.0,North Africa,Subset: Freedom
1200.0,1300.0,5.0,6.0,4.0,North Africa,Subset: Freedom
1300.0,1400.0,4.769230769230769,6.0,4.0,North Africa,Subset: Freedom
1400.0,1500.0,5.153846153846154,6.0,4.0,North Africa,Subset: Freedom
1500.0,1600.0,5.076923076923077,6.0,4.0,North Africa,Subset: Freedom
1600.0,1700.0,4.615384615384615,6.0,3.92,North Africa,Subset: Freedom
1700.0,1800.0,4.538461538461538,6.0,3.0,North Africa,Subset: Freedom
1800.0,1900.0,4.230769230769231,6.0,3.0,North Africa,Subset: Freedom
1900.0,2000.0,5.076923076923077,6.0,4.0,North Africa,Subset: Freedom
2000.0,2025.0,5.923076923076923,7.0,5.0,North Africa,Subset: Freedom
-1000.0,-900.0,3.692307692307693,4.0,3.0,North Africa,Subset: Health & Wellbeing
-900.0,-800.0,3.8461538461538463,4.0,3.92,North Africa,Subset: Health & Wellbeing
-800.0,-700.0,3.692307692307693,4.0,3.0,North Africa,Subset: Health & Wellbeing
-700.0,-600.0,3.8461538461538463,4.0,3.92,North Africa,Subset: Health & Wellbeing
-600.0,-500.0,3.923076923076923,4.0,4.0,North Africa,Subset: Health & Wellbeing
-500.0,-400.0,3.8461538461538463,4.0,3.92,North Africa,Subset: Health & Wellbeing
-400.0,-300.0,3.5384615384615383,4.0,3.0,North Africa,Subset: Health & Wellbeing
-300.0,-200.0,3.4615384615384617,4.0,3.0,North Africa,Subset: Health & Wellbeing
-200.0,-100.0,3.769230769230769,4.0,3.92,North Africa,Subset: Health & Wellbeing
0.0,100.0,4.0,4.0,4.0,North Africa,Subset: Health & Wellbeing
100.0,200.0,4.153846153846154,5.0,3.92,North Africa,Subset: Health & Wellbeing
200.0,300.0,4.0,5.0,3.0,North Africa,Subset: Health & Wellbeing
300.0,400.0,3.923076923076923,4.08,3.0,North Africa,Subset: Health & Wellbeing
400.0,500.0,3.923076923076923,4.0,3.92,North Africa,Subset: Health & Wellbeing
500.0,600.0,4.153846153846154,5.0,4.0,North Africa,Subset: Health & Wellbeing
600.0,700.0,4.230769230769231,4.08,4.0,North Africa,Subset: Health & Wellbeing
700.0,800.0,4.3076923076923075,5.0,4.0,North Africa,Subset: Health & Wellbeing
800.0,900.0,4.230769230769231,5.0,4.0,North Africa,Subset: Health & Wellbeing
900.0,1000.0,4.3076923076923075,4.16,4.0,North Africa,Subset: Health & Wellbeing
1000.0,1100.0,4.153846153846154,4.08,4.0,North Africa,Subset: Health & Wellbeing
1100.0,1200.0,4.230769230769231,5.0,4.0,North Africa,Subset: Health & Wellbeing
1200.0,1300.0,4.230769230769231,4.08,4.0,North Africa,Subset: Health & Wellbeing
1300.0,1400.0,4.076923076923077,4.08,3.92,North Africa,Subset: Health & Wellbeing
1400.0,1500.0,4.384615384615385,5.08,4.0,North Africa,Subset: Health & Wellbeing
1500.0,1600.0,4.3076923076923075,4.16,4.0,North Africa,Subset: Health & Wellbeing
1600.0,1700.0,4.153846153846154,4.08,4.0,North Africa,Subset: Health & Wellbeing
1700.0,1800.0,4.076923076923077,4.08,3.92,North Africa,Subset: Health & Wellbeing
1800.0,1900.0,3.769230769230769,4.0,3.0,North Africa,Subset: Health & Wellbeing
1900.0,2000.0,4.3076923076923075,5.0,3.92,North Africa,Subset: Health & Wellbeing
2000.0,2025.0,5.615384615384615,6.08,5.0,North Africa,Subset: Health & Wellbeing
-1000.0,-900.0,5.769230769230769,6.0,5.0,North Africa,Subset: Peace
-900.0,-800.0,5.461538461538462,6.0,4.0,North Africa,Subset: Peace
-800.0,-700.0,5.076923076923077,6.0,4.0,North Africa,Subset: Peace
-700.0,-600.0,4.538461538461538,5.08,3.92,North Africa,Subset: Peace
-600.0,-500.0,4.0,4.16,3.0,North Africa,Subset: Peace
-500.0,-400.0,3.923076923076923,4.08,3.0,North Africa,Subset: Peace
-400.0,-300.0,3.5384615384615383,4.08,2.0,North Africa,Subset: Peace
-300.0,-200.0,3.6153846153846154,4.0,2.92,North Africa,Subset: Peace
-200.0,-100.0,3.769230769230769,4.08,3.0,North Africa,Subset: Peace
0.0,100.0,4.0,4.0,3.0,North Africa,Subset: Peace
100.0,200.0,3.692307692307693,4.0,2.92,North Africa,Subset: Peace
200.0,300.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Peace
300.0,400.0,3.3846153846153846,4.0,2.92,North Africa,Subset: Peace
400.0,500.0,3.4615384615384617,4.0,2.92,North Africa,Subset: Peace
500.0,600.0,3.769230769230769,4.0,3.0,North Africa,Subset: Peace
600.0,700.0,3.8461538461538463,4.0,3.0,North Africa,Subset: Peace
700.0,800.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Peace
800.0,900.0,3.4615384615384617,4.0,3.0,North Africa,Subset: Peace
900.0,1000.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Peace
1000.0,1100.0,3.3076923076923075,4.0,2.92,North Africa,Subset: Peace
1100.0,1200.0,3.3846153846153846,4.0,2.92,North Africa,Subset: Peace
1200.0,1300.0,3.4615384615384617,4.0,2.92,North Africa,Subset: Peace
1300.0,1400.0,3.1538461538461537,4.0,2.92,North Africa,Subset: Peace
1400.0,1500.0,3.769230769230769,4.0,3.0,North Africa,Subset: Peace
1500.0,1600.0,3.6153846153846154,4.0,3.0,North Africa,Subset: Peace
1600.0,1700.0,2.923076923076923,4.0,2.0,North Africa,Subset: Peace
1700.0,1800.0,2.769230769230769,4.0,2.0,North Africa,Subset: Peace
1800.0,1900.0,2.769230769230769,4.0,2.0,North Africa,Subset: Peace
1900.0,2000.0,4.230769230769231,5.0,4.0,North Africa,Subset: Peace
2000.0,2025.0,4.384615384615385,5.16,3.0,North Africa,Subset: Peace
-1000.0,-900.0,3153846.153846154,3000000.0,1500000.0,North Africa,Subset: Population
-900.0,-800.0,3438461.5384615385,3500000.0,1600000.0,North Africa,Subset: Population
-800.0,-700.0,3730769.230769231,4000000.0,1700000.0,North Africa,Subset: Population
-700.0,-600.0,4015384.615384615,4500000.0,1800000.0,North Africa,Subset: Population
-600.0,-500.0,4307692.307692308,5000000.0,1900000.0,North Africa,Subset: Population
-500.0,-400.0,4600000.0,5500000.0,2000000.0,North Africa,Subset: Population
-400.0,-300.0,4900000.0,6000000.0,2100000.0,North Africa,Subset: Population
-300.0,-200.0,5192307.692307692,6500000.0,2200000.0,North Africa,Subset: Population
-200.0,-100.0,5484615.384615385,7000000.0,2300000.0,North Africa,Subset: Population
0.0,100.0,5876923.076923077,7500000.0,2500000.0,North Africa,Subset: Population
100.0,200.0,6169230.769230769,8000000.0,2600000.0,North Africa,Subset: Population
200.0,300.0,6453846.153846154,8500000.0,2700000.0,North Africa,Subset: Population
300.0,400.0,6738461.538461538,9000000.0,2800000.0,North Africa,Subset: Population
400.0,500.0,7015384.615384615,9500000.0,2900000.0,North Africa,Subset: Population
500.0,600.0,7300000.0,10000000.0,3000000.0,North Africa,Subset: Population
600.0,700.0,7576923.076923077,10500000.0,3100000.0,North Africa,Subset: Population
700.0,800.0,7853846.153846154,11000000.0,3200000.0,North Africa,Subset: Population
800.0,900.0,8130769.230769231,11500000.0,3300000.0,North Africa,Subset: Population
900.0,1000.0,8415384.615384616,12000000.0,3400000.0,North Africa,Subset: Population
1000.0,1100.0,8700000.0,12500000.0,3500000.0,North Africa,Subset: Population
1100.0,1200.0,8984615.384615384,13000000.0,3600000.0,North Africa,Subset: Population
1200.0,1300.0,9269230.76923077,13500000.0,3700000.0,North Africa,Subset: Population
1300.0,1400.0,9553846.153846154,14000000.0,3800000.0,North Africa,Subset: Population
1400.0,1500.0,9838461.538461538,14500000.0,3900000.0,North Africa,Subset: Population
1500.0,1600.0,10123076.923076924,15000000.0,4000000.0,North Africa,Subset: Population
1600.0,1700.0,10407692.307692308,15500000.0,4100000.0,North Africa,Subset: Population
1700.0,1800.0,10692307.692307692,16000000.0,4200000.0,North Africa,Subset: Population
1800.0,1900.0,11261538.461538462,18000000.0,4300000.0,North Africa,Subset: Population
1900.0,2000.0,14330769.23076923,25400000.0,4584000.0,North Africa,Subset: Population
2000.0,2025.0,17484615.384615384,40000000.0,4984000.0,North Africa,Subset: Population
-1000.0,-900.0,4.049019607843137,4.3133333333333335,3.6666666666666665,North America,Overall
-900.0,-800.0,4.098039215686274,4.333333333333333,3.76,North America,Overall
-800.0,-700.0,4.156862745098039,4.333333333333333,3.8333333333333335,North America,Overall
-700.0,-600.0,4.117647058823529,4.333333333333333,3.8333333333333335,North America,Overall
-600.0,-500.0,4.117647058823529,4.333333333333333,3.8333333333333335,North America,Overall
-500.0,-400.0,4.117647058823529,4.333333333333333,3.8333333333333335,North America,Overall
-400.0,-300.0,3.980392156862745,4.24,3.5,North America,Overall
-300.0,-200.0,3.764705882352941,4.24,3.0,North America,Overall
-200.0,-100.0,3.4117647058823533,4.0,2.6666666666666665,North America,Overall
-100.0,0.0,3.303921568627451,3.813333333333333,2.6666666666666665,North America,Overall
0.0,100.0,3.7352941176470584,4.626666666666666,3.0,North America,Overall
100.0,200.0,3.941176470588236,4.886666666666667,3.1666666666666665,North America,Overall
200.0,300.0,4.049019607843137,5.0,3.1666666666666665,North America,Overall
300.0,400.0,3.96078431372549,5.1466666666666665,3.0,North America,Overall
400.0,500.0,4.107843137254902,5.406666666666666,3.0933333333333333,North America,Overall
500.0,600.0,4.088235294117648,5.166666666666667,3.0933333333333333,North America,Overall
600.0,700.0,4.049019607843137,5.3133333333333335,3.0933333333333333,North America,Overall
700.0,800.0,4.098039215686275,5.333333333333333,3.0933333333333333,North America,Overall
800.0,900.0,4.186274509803922,5.406666666666666,3.1866666666666665,North America,Overall
900.0,1000.0,4.2745098039215685,5.406666666666666,3.28,North America,Overall
1000.0,1100.0,4.196078431372548,4.886666666666667,3.5,North America,Overall
1100.0,1200.0,4.156862745098039,4.9399999999999995,3.5,North America,Overall
1200.0,1300.0,3.8333333333333326,4.333333333333333,3.3333333333333335,North America,Overall
