dates_start,dates_end,mean,err_pos,err_neg,sd_pos,sd_neg,region,metric
-500.0,-400.0,4.75,5.0,4.0,5.637411967464942,3.8625880325350574,Northern Europe & Scandinavia,Subset: Culture & Lesure
-400.0,-300.0,4.85,6.0,4.0,5.702936105461599,3.997063894538401,Northern Europe & Scandinavia,Subset: Culture & Lesure
-300.0,-200.0,5.1,6.0,4.0,5.930662386291807,4.269337613708192,Northern Europe & Scandinavia,Subset: Culture & Lesure
-200.0,-100.0,5.15,6.0,4.0,6.0029361054615995,4.297063894538401,Northern Europe & Scandinavia,Subset: Culture & Lesure
-100.0,0.0,5.3,6.0,5.0,6.142614977317636,4.457385022682364,Northern Europe & Scandinavia,Subset: Culture & Lesure
0.0,100.0,5.0,6.0,4.0,5.836660026534076,4.163339973465924,Northern Europe & Scandinavia,Subset: Culture & Lesure
100.0,200.0,4.8,6.0,4.0,5.671779788708134,3.928220211291865,Northern Europe & Scandinavia,Subset: Culture & Lesure
200.0,300.0,4.75,6.0,3.04,5.884680571791022,3.615319428208978,Northern Europe & Scandinavia,Subset: Culture & Lesure
300.0,400.0,4.95,6.0,3.04,6.271930406640228,3.628069593359772,Northern Europe & Scandinavia,Subset: Culture & Lesure
400.0,500.0,5.25,6.959999999999999,4.0,6.384680571791022,4.115319428208978,Northern Europe & Scandinavia,Subset: Culture & Lesure
500.0,600.0,5.8,7.0,5.0,6.72736184954957,4.872638150450429,Northern Europe & Scandinavia,Subset: Culture & Lesure
600.0,700.0,6.3,7.0,5.04,7.142614977317636,5.457385022682364,Northern Europe & Scandinavia,Subset: Culture & Lesure
700.0,800.0,6.75,7.0,6.0,7.448212002188447,6.051787997811553,Northern Europe & Scandinavia,Subset: Culture & Lesure
800.0,900.0,6.8,7.959999999999999,6.0,7.548331477354788,6.051668522645212,Northern Europe & Scandinavia,Subset: Culture & Lesure
900.0,1000.0,6.85,7.959999999999999,6.0,7.576291952316697,6.123708047683302,Northern Europe & Scandinavia,Subset: Culture & Lesure
1000.0,1100.0,6.8,7.959999999999999,6.0,7.548331477354788,6.051668522645212,Northern Europe & Scandinavia,Subset: Culture & Lesure
1100.0,1200.0,7.45,8.0,7.0,8.31458082328953,6.585419176710471,Northern Europe & Scandinavia,Subset: Culture & Lesure
1200.0,1300.0,7.5,8.0,7.0,8.241619848709567,6.758380151290433,Northern Europe & Scandinavia,Subset: Culture & Lesure
1300.0,1400.0,5.55,6.0,5.0,6.0474937185533095,5.05250628144669,Northern Europe & Scandinavia,Subset: Culture & Lesure
1400.0,1500.0,6.45,7.0,6.0,6.94749371855331,5.9525062814466905,Northern Europe & Scandinavia,Subset: Culture & Lesure
1500.0,1600.0,7.25,8.0,7.0,7.68301270189222,6.81698729810778,Northern Europe & Scandinavia,Subset: Culture & Lesure
1600.0,1700.0,6.4,7.0,6.0,6.889897948556636,5.910102051443364,Northern Europe & Scandinavia,Subset: Culture & Lesure
1700.0,1800.0,7.2,7.959999999999999,7.0,7.6,6.8,Northern Europe & Scandinavia,Subset: Culture & Lesure
1800.0,1900.0,7.1,7.0,7.0,7.4,6.8,Northern Europe & Scandinavia,Subset: Culture & Lesure
1900.0,2000.0,8.3,9.0,8.0,8.758257569495585,7.841742430504417,Northern Europe & Scandinavia,Subset: Culture & Lesure
2000.0,2025.0,9.0,9.0,9.0,9.0,9.0,Northern Europe & Scandinavia,Subset: Culture & Lesure
-1000.0,-900.0,2.9,3.0,3.0,3.3358898943540676,2.464110105645932,Northern Europe & Scandinavia,Subset: Economic Opportunity
-900.0,-800.0,3.65,4.0,3.0,4.303834841531101,2.996165158468899,Northern Europe & Scandinavia,Subset: Economic Opportunity
-800.0,-700.0,4.3,5.0,4.0,4.9403124237432845,3.659687576256715,Northern Europe & Scandinavia,Subset: Economic Opportunity
-700.0,-600.0,4.5,5.0,4.0,5.241619848709567,3.758380151290434,Northern Europe & Scandinavia,Subset: Economic Opportunity
-600.0,-500.0,4.5,5.0,4.0,5.170820393249937,3.829179606750063,Northern Europe & Scandinavia,Subset: Economic Opportunity
-500.0,-400.0,4.7,5.0,4.0,5.414142842854285,3.9858571571457153,Northern Europe & Scandinavia,Subset: Economic Opportunity
-400.0,-300.0,4.85,5.0,4.0,5.576291952316697,4.123708047683302,Northern Europe & Scandinavia,Subset: Economic Opportunity
-300.0,-200.0,4.95,6.0,4.04,5.814580823289529,4.085419176710471,Northern Europe & Scandinavia,Subset: Economic Opportunity
-200.0,-100.0,4.95,6.0,4.0,5.870597631976099,4.029402368023901,Northern Europe & Scandinavia,Subset: Economic Opportunity
-100.0,0.0,5.1,6.0,5.0,5.86811457478686,4.331885425213139,Northern Europe & Scandinavia,Subset: Economic Opportunity
0.0,100.0,4.8,5.0,4.0,5.548331477354788,4.051668522645212,Northern Europe & Scandinavia,Subset: Economic Opportunity
100.0,200.0,4.6,5.0,4.0,5.460232526704262,3.739767473295737,Northern Europe & Scandinavia,Subset: Economic Opportunity
200.0,300.0,4.45,6.0,3.04,5.61081867662439,3.28918132337561,Northern Europe & Scandinavia,Subset: Economic Opportunity
300.0,400.0,4.65,6.0,3.04,5.8447803145348525,3.455219685465148,Northern Europe & Scandinavia,Subset: Economic Opportunity
400.0,500.0,4.95,6.0,4.0,5.92339611669659,3.9766038833034103,Northern Europe & Scandinavia,Subset: Economic Opportunity
500.0,600.0,5.6,6.0,5.0,6.460232526704262,4.739767473295737,Northern Europe & Scandinavia,Subset: Economic Opportunity
600.0,700.0,6.05,7.0,5.04,6.718954408012983,5.381045591987017,Northern Europe & Scandinavia,Subset: Economic Opportunity
700.0,800.0,6.35,7.0,6.0,6.92227615711298,5.77772384288702,Northern Europe & Scandinavia,Subset: Economic Opportunity
800.0,900.0,6.65,7.0,6.0,7.22227615711298,6.07772384288702,Northern Europe & Scandinavia,Subset: Economic Opportunity
900.0,1000.0,6.65,7.0,6.0,7.303834841531101,5.9961651584689,Northern Europe & Scandinavia,Subset: Economic Opportunity
1000.0,1100.0,6.6,7.0,6.0,7.334846922834953,5.865153077165046,Northern Europe & Scandinavia,Subset: Economic Opportunity
1100.0,1200.0,7.1,8.0,6.04,7.8,6.3999999999999995,Northern Europe & Scandinavia,Subset: Economic Opportunity
1200.0,1300.0,7.2,8.0,7.0,7.8,6.6000000000000005,Northern Europe & Scandinavia,Subset: Economic Opportunity
1300.0,1400.0,5.05,5.0,5.0,5.5474937185533095,4.55250628144669,Northern Europe & Scandinavia,Subset: Economic Opportunity
1400.0,1500.0,6.05,6.0,6.0,6.5474937185533095,5.55250628144669,Northern Europe & Scandinavia,Subset: Economic Opportunity
1500.0,1600.0,6.75,7.0,6.0,7.18301270189222,6.31698729810778,Northern Europe & Scandinavia,Subset: Economic Opportunity
1600.0,1700.0,5.95,6.0,6.0,6.44749371855331,5.4525062814466905,Northern Europe & Scandinavia,Subset: Economic Opportunity
1700.0,1800.0,6.8,7.0,6.04,7.2,6.3999999999999995,Northern Europe & Scandinavia,Subset: Economic Opportunity
1800.0,1900.0,7.45,8.0,7.0,7.94749371855331,6.9525062814466905,Northern Europe & Scandinavia,Subset: Economic Opportunity
1900.0,2000.0,8.4,9.0,8.0,8.889897948556635,7.910102051443364,Northern Europe & Scandinavia,Subset: Economic Opportunity
2000.0,2025.0,9.0,9.0,9.0,9.0,9.0,Northern Europe & Scandinavia,Subset: Economic Opportunity
-1000.0,-900.0,3.7,4.0,3.04,4.481024967590666,2.918975032409335,Northern Europe & Scandinavia,Subset: Equality
-900.0,-800.0,3.4,4.0,3.0,4.134846922834953,2.6651530771650465,Northern Europe & Scandinavia,Subset: Equality
-800.0,-700.0,3.3,4.0,3.0,3.758257569495584,2.8417424305044157,Northern Europe & Scandinavia,Subset: Equality
-700.0,-600.0,3.2,4.0,3.0,3.709901951359279,2.6900980486407216,Northern Europe & Scandinavia,Subset: Equality
-600.0,-500.0,3.3,4.0,3.0,3.8567764362830017,2.743223563716998,Northern Europe & Scandinavia,Subset: Equality
-500.0,-400.0,3.3,4.0,3.0,3.940312423743285,2.659687576256715,Northern Europe & Scandinavia,Subset: Equality
-400.0,-300.0,3.35,4.0,3.0,3.92227615711298,2.77772384288702,Northern Europe & Scandinavia,Subset: Equality
-300.0,-200.0,3.4,4.0,3.0,4.06332495807108,2.73667504192892,Northern Europe & Scandinavia,Subset: Equality
-200.0,-100.0,3.5,4.0,3.0,4.241619848709567,2.758380151290434,Northern Europe & Scandinavia,Subset: Equality
-100.0,0.0,3.5,4.0,3.0,4.241619848709567,2.758380151290434,Northern Europe & Scandinavia,Subset: Equality
0.0,100.0,3.2,3.959999999999999,3.0,3.6,2.8000000000000003,Northern Europe & Scandinavia,Subset: Equality
100.0,200.0,2.95,3.0,3.0,3.4474937185533103,2.45250628144669,Northern Europe & Scandinavia,Subset: Equality
200.0,300.0,2.95,3.0,3.0,3.4474937185533103,2.45250628144669,Northern Europe & Scandinavia,Subset: Equality
300.0,400.0,3.0,3.959999999999999,2.04,3.632455532033676,2.367544467966324,Northern Europe & Scandinavia,Subset: Equality
400.0,500.0,3.05,4.0,2.0,3.914580823289529,2.1854191767104707,Northern Europe & Scandinavia,Subset: Equality
500.0,600.0,3.0,3.959999999999999,2.04,3.632455532033676,2.367544467966324,Northern Europe & Scandinavia,Subset: Equality
600.0,700.0,3.25,4.0,3.0,4.0791561975888495,2.42084380241115,Northern Europe & Scandinavia,Subset: Equality
700.0,800.0,3.4,4.0,3.0,4.2,2.5999999999999996,Northern Europe & Scandinavia,Subset: Equality
800.0,900.0,3.75,4.959999999999999,3.0,4.692072184070838,2.8079278159291614,Northern Europe & Scandinavia,Subset: Equality
900.0,1000.0,4.35,5.0,4.0,5.076291952316697,3.623708047683302,Northern Europe & Scandinavia,Subset: Equality
1000.0,1100.0,4.35,5.0,4.0,5.076291952316697,3.6237080476833023,Northern Europe & Scandinavia,Subset: Equality
1100.0,1200.0,4.5,5.0,4.0,5.4219544457292885,3.5780455542707115,Northern Europe & Scandinavia,Subset: Equality
1200.0,1300.0,4.5,5.0,4.0,5.306225774829855,3.693774225170145,Northern Europe & Scandinavia,Subset: Equality
1300.0,1400.0,4.3,5.0,4.0,5.142614977317636,3.457385022682364,Northern Europe & Scandinavia,Subset: Equality
1400.0,1500.0,4.45,5.0,4.0,5.03949130612758,3.86050869387242,Northern Europe & Scandinavia,Subset: Equality
1500.0,1600.0,4.55,5.0,4.0,5.218954408012983,3.881045591987017,Northern Europe & Scandinavia,Subset: Equality
1600.0,1700.0,3.75,4.0,3.0,4.28619026473818,3.21380973526182,Northern Europe & Scandinavia,Subset: Equality
1700.0,1800.0,4.75,5.0,4.0,5.28619026473818,4.21380973526182,Northern Europe & Scandinavia,Subset: Equality
1800.0,1900.0,4.75,5.0,4.0,5.5791561975888495,3.92084380241115,Northern Europe & Scandinavia,Subset: Equality
1900.0,2000.0,7.05,7.0,7.0,7.547493718553309,6.55250628144669,Northern Europe & Scandinavia,Subset: Equality
2000.0,2025.0,8.1,8.0,8.0,8.4,7.8,Northern Europe & Scandinavia,Subset: Equality
-1000.0,-900.0,3.05,3.0,3.0,3.2679449471770337,2.832055052822966,Northern Europe & Scandinavia,Subset: Freedom
-900.0,-800.0,3.1,3.959999999999999,3.0,3.6385164807134505,2.5614835192865497,Northern Europe & Scandinavia,Subset: Freedom
-800.0,-700.0,3.25,4.0,3.0,3.948212002188447,2.551787997811553,Northern Europe & Scandinavia,Subset: Freedom
-700.0,-600.0,3.35,4.0,3.0,3.826969600708473,2.8730303992915274,Northern Europe & Scandinavia,Subset: Freedom
-600.0,-500.0,3.4,4.0,3.0,3.889897948556636,2.910102051443364,Northern Europe & Scandinavia,Subset: Freedom
-500.0,-400.0,3.6,4.0,3.0,4.4,2.8000000000000003,Northern Europe & Scandinavia,Subset: Freedom
-400.0,-300.0,3.7,4.959999999999999,3.0,4.542614977317636,2.8573850226823643,Northern Europe & Scandinavia,Subset: Freedom
-300.0,-200.0,3.8,4.0,3.0,4.478232998312526,3.121767001687473,Northern Europe & Scandinavia,Subset: Freedom
-200.0,-100.0,3.8,4.0,3.0,4.478232998312526,3.121767001687473,Northern Europe & Scandinavia,Subset: Freedom
-100.0,0.0,3.85,4.0,3.0,4.503834841531101,3.196165158468899,Northern Europe & Scandinavia,Subset: Freedom
0.0,100.0,3.35,4.0,3.0,4.003834841531101,2.696165158468899,Northern Europe & Scandinavia,Subset: Freedom
100.0,200.0,3.15,3.959999999999999,3.0,3.803834841531101,2.496165158468899,Northern Europe & Scandinavia,Subset: Freedom
200.0,300.0,3.05,4.0,2.0,3.854673846971554,2.245326153028446,Northern Europe & Scandinavia,Subset: Freedom
300.0,400.0,3.2,4.0,2.0,4.2295630140987,2.1704369859013,Northern Europe & Scandinavia,Subset: Freedom
400.0,500.0,3.45,4.0,3.0,4.370597631976099,2.5294023680239017,Northern Europe & Scandinavia,Subset: Freedom
500.0,600.0,3.65,4.0,3.0,4.442148975887743,2.857851024112257,Northern Europe & Scandinavia,Subset: Freedom
600.0,700.0,4.2,5.0,3.04,5.012403840463596,3.387596159536404,Northern Europe & Scandinavia,Subset: Freedom
700.0,800.0,4.55,5.0,4.0,5.289932429347437,3.810067570652562,Northern Europe & Scandinavia,Subset: Freedom
800.0,900.0,4.9,6.0,4.0,5.730662386291808,4.069337613708193,Northern Europe & Scandinavia,Subset: Freedom
900.0,1000.0,5.5,6.0,5.0,6.241619848709567,4.758380151290433,Northern Europe & Scandinavia,Subset: Freedom
1000.0,1100.0,5.55,6.0,5.0,6.289932429347437,4.810067570652563,Northern Europe & Scandinavia,Subset: Freedom
1100.0,1200.0,5.8,6.959999999999999,5.0,6.671779788708134,4.928220211291865,Northern Europe & Scandinavia,Subset: Freedom
1200.0,1300.0,5.95,6.0,5.04,6.53949130612758,5.36050869387242,Northern Europe & Scandinavia,Subset: Freedom
1300.0,1400.0,4.25,5.0,4.0,4.872494979899437,3.627505020100563,Northern Europe & Scandinavia,Subset: Freedom
1400.0,1500.0,5.3,6.0,5.0,5.856776436283002,4.743223563716998,Northern Europe & Scandinavia,Subset: Freedom
1500.0,1600.0,5.9,6.0,5.04,6.438516480713451,5.3614835192865495,Northern Europe & Scandinavia,Subset: Freedom
1600.0,1700.0,4.5,5.0,4.0,5.170820393249937,3.829179606750063,Northern Europe & Scandinavia,Subset: Freedom
1700.0,1800.0,6.0,6.0,6.0,6.447213595499958,5.552786404500042,Northern Europe & Scandinavia,Subset: Freedom
1800.0,1900.0,6.8,7.0,6.04,7.2,6.3999999999999995,Northern Europe & Scandinavia,Subset: Freedom
1900.0,2000.0,8.45,9.0,8.0,8.947493718553309,7.95250628144669,Northern Europe & Scandinavia,Subset: Freedom
2000.0,2025.0,9.05,9.0,9.0,9.267944947177034,8.832055052822968,Northern Europe & Scandinavia,Subset: Freedom
-1000.0,-900.0,3.7,4.0,3.0,4.158257569495584,3.241742430504416,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-900.0,-800.0,3.75,4.0,3.0,4.18301270189222,3.316987298107781,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-800.0,-700.0,3.9,4.0,3.0,4.524499799839839,3.2755002001601605,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-700.0,-600.0,4.15,5.0,4.0,4.72227615711298,3.5777238428870204,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-600.0,-500.0,4.25,5.0,4.0,4.872494979899437,3.627505020100563,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-500.0,-400.0,4.3,5.0,4.0,4.856776436283002,3.743223563716998,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-400.0,-300.0,4.4,5.0,4.0,4.98309518948453,3.8169048105154704,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-300.0,-200.0,4.75,5.0,4.0,5.5791561975888495,3.92084380241115,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-200.0,-100.0,4.7,5.0,4.0,5.542614977317636,3.857385022682364,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-100.0,0.0,4.75,5.0,4.0,5.516485485837794,3.9835145141622057,Northern Europe & Scandinavia,Subset: Health & Wellbeing
0.0,100.0,4.35,5.0,4.0,5.0038348415311,3.6961651584688986,Northern Europe & Scandinavia,Subset: Health & Wellbeing
100.0,200.0,4.05,5.0,3.04,4.718954408012983,3.381045591987017,Northern Europe & Scandinavia,Subset: Health & Wellbeing
200.0,300.0,4.0,5.0,3.0,4.836660026534076,3.1633399734659244,Northern Europe & Scandinavia,Subset: Health & Wellbeing
300.0,400.0,3.95,4.959999999999999,3.0,4.92339611669659,2.9766038833034107,Northern Europe & Scandinavia,Subset: Health & Wellbeing
400.0,500.0,4.0,5.0,3.0,5.224744871391589,2.775255128608411,Northern Europe & Scandinavia,Subset: Health & Wellbeing
500.0,600.0,4.2,5.0,3.0,5.277032961426901,3.122967038573099,Northern Europe & Scandinavia,Subset: Health & Wellbeing
600.0,700.0,4.45,5.959999999999999,3.04,5.566915395184434,3.3330846048155665,Northern Europe & Scandinavia,Subset: Health & Wellbeing
700.0,800.0,4.9,6.0,4.0,5.944030650891055,3.8559693491089457,Northern Europe & Scandinavia,Subset: Health & Wellbeing
800.0,900.0,5.15,6.0,4.0,6.059670269933013,4.240329730066987,Northern Europe & Scandinavia,Subset: Health & Wellbeing
900.0,1000.0,5.6,6.959999999999999,5.0,6.516515138991168,4.683484861008831,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1000.0,1100.0,5.95,7.0,5.0,6.689932429347437,5.210067570652563,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1100.0,1200.0,6.05,7.0,5.0,6.789932429347437,5.310067570652563,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1200.0,1300.0,6.1,7.0,6.0,6.86811457478686,5.331885425213139,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1300.0,1400.0,2.9,3.0,3.0,3.3358898943540676,2.464110105645932,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1400.0,1500.0,4.8,5.0,4.0,5.478232998312527,4.121767001687473,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1500.0,1600.0,5.55,6.0,5.0,6.13949130612758,4.96050869387242,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1600.0,1700.0,4.65,5.0,4.0,5.303834841531101,3.9961651584688993,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1700.0,1800.0,5.75,6.0,5.0,6.18301270189222,5.31698729810778,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1800.0,1900.0,6.15,6.0,6.0,6.507071421427143,5.792928578572858,Northern Europe & Scandinavia,Subset: Health & Wellbeing
1900.0,2000.0,8.0,8.0,8.0,8.316227766016837,7.683772233983162,Northern Europe & Scandinavia,Subset: Health & Wellbeing
2000.0,2025.0,9.0,9.0,9.0,9.0,9.0,Northern Europe & Scandinavia,Subset: Health & Wellbeing
-1000.0,-900.0,5.85,6.0,6.0,6.5038348415311,5.196165158468899,Northern Europe & Scandinavia,Subset: Peace
-900.0,-800.0,4.9,6.0,4.0,5.894987437106621,3.90501256289338,Northern Europe & Scandinavia,Subset: Peace
-800.0,-700.0,4.05,5.0,3.0,4.970597631976098,3.129402368023902,Northern Europe & Scandinavia,Subset: Peace
-700.0,-600.0,4.3,5.0,3.04,5.081024967590666,3.5189750324093345,Northern Europe & Scandinavia,Subset: Peace
-600.0,-500.0,4.4,5.0,4.0,5.260232526704263,3.5397674732957376,Northern Europe & Scandinavia,Subset: Peace
-500.0,-400.0,4.7,5.959999999999999,4.0,5.653939201416946,3.7460607985830543,Northern Europe & Scandinavia,Subset: Peace
-400.0,-300.0,4.85,6.0,4.0,5.813068014212911,3.886931985787088,Northern Europe & Scandinavia,Subset: Peace
-300.0,-200.0,4.9,6.0,4.0,6.035781669160055,3.7642183308399457,Northern Europe & Scandinavia,Subset: Peace
-200.0,-100.0,4.85,6.0,4.0,6.085920709430828,3.614079290569172,Northern Europe & Scandinavia,Subset: Peace
-100.0,0.0,4.9,6.0,4.0,5.990871211463572,3.809128788536429,Northern Europe & Scandinavia,Subset: Peace
0.0,100.0,3.95,5.0,3.0,4.814580823289529,3.085419176710471,Northern Europe & Scandinavia,Subset: Peace
100.0,200.0,3.4,4.0,3.0,4.2,2.5999999999999996,Northern Europe & Scandinavia,Subset: Peace
200.0,300.0,3.35,4.0,3.0,4.2029361054616,2.497063894538401,Northern Europe & Scandinavia,Subset: Peace
300.0,400.0,3.3,4.959999999999999,2.0,4.353565375285274,2.246434624714726,Northern Europe & Scandinavia,Subset: Peace
400.0,500.0,3.4,4.959999999999999,2.0,4.719090595827292,2.080909404172708,Northern Europe & Scandinavia,Subset: Peace
500.0,600.0,3.4,4.919999999999998,3.0,4.640967364599086,2.159032635400914,Northern Europe & Scandinavia,Subset: Peace
600.0,700.0,3.45,4.0,2.04,4.845528573695287,2.0544714263047137,Northern Europe & Scandinavia,Subset: Peace
700.0,800.0,3.5,4.959999999999999,2.0,5.0329709716755895,1.9670290283244107,Northern Europe & Scandinavia,Subset: Peace
800.0,900.0,3.95,5.0,3.0,5.546088969951237,2.3539110300487636,Northern Europe & Scandinavia,Subset: Peace
900.0,1000.0,5.15,6.0,4.0,6.464343942809492,3.835656057190509,Northern Europe & Scandinavia,Subset: Peace
1000.0,1100.0,5.7,6.959999999999999,5.0,6.653939201416946,4.746060798583055,Northern Europe & Scandinavia,Subset: Peace
1100.0,1200.0,6.2,7.0,5.0,7.127361849549571,5.27263815045043,Northern Europe & Scandinavia,Subset: Peace
1200.0,1300.0,6.2,7.0,6.0,6.878232998312527,5.521767001687473,Northern Europe & Scandinavia,Subset: Peace
1300.0,1400.0,5.25,6.0,4.04,6.0791561975888495,4.4208438024111505,Northern Europe & Scandinavia,Subset: Peace
1400.0,1500.0,5.75,6.0,5.0,6.372494979899437,5.127505020100563,Northern Europe & Scandinavia,Subset: Peace
1500.0,1600.0,5.15,6.0,4.04,5.876291952316698,4.423708047683303,Northern Europe & Scandinavia,Subset: Peace
1600.0,1700.0,3.25,4.0,3.0,3.683012701892219,2.816987298107781,Northern Europe & Scandinavia,Subset: Peace
1700.0,1800.0,5.25,6.0,5.0,5.948212002188447,4.551787997811553,Northern Europe & Scandinavia,Subset: Peace
1800.0,1900.0,5.55,6.0,5.0,6.0474937185533095,5.05250628144669,Northern Europe & Scandinavia,Subset: Peace
1900.0,2000.0,7.05,8.0,6.0,8.253120941551597,5.846879058448404,Northern Europe & Scandinavia,Subset: Peace
2000.0,2025.0,8.6,9.0,8.0,9.089897948556636,8.110102051443365,Northern Europe & Scandinavia,Subset: Peace
-1000.0,-900.0,487500.0,695999.9999999999,300000.0,679121.3714594487,295878.62854055135,Northern Europe & Scandinavia,Subset: Population
-900.0,-800.0,557000.0,748000.0,350000.0,784136.5228227288,329863.4771772712,Northern Europe & Scandinavia,Subset: Population
-800.0,-700.0,630000.0,800000.0,400000.0,897581.763205193,362418.23679480696,Northern Europe & Scandinavia,Subset: Population
-700.0,-600.0,697500.0,850000.0,450000.0,1004922.7545254254,390077.24547457456,Northern Europe & Scandinavia,Subset: Population
-600.0,-500.0,765000.0,900000.0,500000.0,1113962.7487282846,416037.2512717153,Northern Europe & Scandinavia,Subset: Population
-500.0,-400.0,832500.0,1000000.0,550000.0,1224365.729555418,440634.270444582,Northern Europe & Scandinavia,Subset: Population
-400.0,-300.0,899500.0,1098000.0,600000.0,1335796.630745643,463203.36925435695,Northern Europe & Scandinavia,Subset: Population
-300.0,-200.0,966500.0,1196000.0,650000.0,1447907.052295664,485092.9477043362,Northern Europe & Scandinavia,Subset: Population
-200.0,-100.0,1034000.0,1293999.9999999998,700000.0,1560463.6739605116,507536.3260394883,Northern Europe & Scandinavia,Subset: Population
-100.0,0.0,1109000.0,1391999.9999999998,750000.0,1680960.6629830413,537039.3370169589,Northern Europe & Scandinavia,Subset: Population
0.0,100.0,1181000.0,1491999.9999999998,800000.0,1799836.812091847,562163.1879081529,Northern Europe & Scandinavia,Subset: Population
100.0,200.0,1258500.0,1591999.9999999998,850000.0,1936602.315288777,580397.684711223,Northern Europe & Scandinavia,Subset: Population
200.0,300.0,1312500.0,1500000.0,900000.0,2051897.5588274552,573102.4411725448,Northern Europe & Scandinavia,Subset: Population
300.0,400.0,1364500.0,1600000.0,950000.0,2169077.3735322165,559922.6264677834,Northern Europe & Scandinavia,Subset: Population
400.0,500.0,1398500.0,1687999.9999999998,1000000.0,2270562.354421976,526437.6455780241,Northern Europe & Scandinavia,Subset: Population
500.0,600.0,1490000.0,1787999.9999999998,1050000.0,2417442.720603273,562557.2793967273,Northern Europe & Scandinavia,Subset: Population
600.0,700.0,1582500.0,1888000.0,1100000.0,2565133.5787057145,599866.4212942853,Northern Europe & Scandinavia,Subset: Population
700.0,800.0,1677500.0,1988000.0,1150000.0,2714620.4124883474,640379.5875116525,Northern Europe & Scandinavia,Subset: Population
800.0,900.0,1777500.0,2088000.0,1200000.0,2884915.3466518335,670084.6533481667,Northern Europe & Scandinavia,Subset: Population
900.0,1000.0,1882500.0,2187999.9999999995,1250000.0,3058751.9925594176,706248.0074405824,Northern Europe & Scandinavia,Subset: Population
1000.0,1100.0,1987500.0,2287999.9999999995,1300000.0,3233380.7125884886,741619.2874115114,Northern Europe & Scandinavia,Subset: Population
1100.0,1200.0,2095000.0,2387999.9999999995,1350000.0,3409239.3237154335,780760.6762845665,Northern Europe & Scandinavia,Subset: Population
1200.0,1300.0,2202500.0,2487999.9999999995,1400000.0,3585745.7301578773,819254.2698421224,Northern Europe & Scandinavia,Subset: Population
1300.0,1400.0,2052500.0,2387999.9999999995,1300000.0,3314985.1484274976,790014.8515725026,Northern Europe & Scandinavia,Subset: Population
1400.0,1500.0,1970000.0,2192000.0,1202000.0,3278758.954124097,661241.045875903,Northern Europe & Scandinavia,Subset: Population
1500.0,1600.0,2092500.0,2296000.0,1300000.0,3491184.649947943,693815.3500520568,Northern Europe & Scandinavia,Subset: Population
1600.0,1700.0,2190000.0,2396000.0,1352000.0,3624451.11453824,755548.8854617595,Northern Europe & Scandinavia,Subset: Population
1700.0,1800.0,2322500.0,2496000.0,1404000.0,3814685.8965959977,830314.1034040027,Northern Europe & Scandinavia,Subset: Population
1800.0,1900.0,3115000.0,3500000.0,2000000.0,4895807.401152635,1334192.5988473657,Northern Europe & Scandinavia,Subset: Population
1900.0,2000.0,16300000.0,21920000.0,8000000.0,24381460.26408594,8218539.735914059,Northern Europe & Scandinavia,Subset: Population
2000.0,2025.0,19800000.0,26960000.0,10500000.0,25869184.459216908,13730815.540783094,Northern Europe & Scandinavia,Subset: Population
-1000.0,-900.0,6.476190476190476,6.5,6.333333333333333,6.693105561408197,6.259275390972755,Oceania & Pacific Islands,Overall
-900.0,-800.0,6.523809523809525,6.653333333333333,6.333333333333333,6.731376140168605,6.3162429074504445,Oceania & Pacific Islands,Overall
-800.0,-700.0,6.500000000000001,6.666666666666667,6.166666666666667,6.82732683535399,6.172673164646012,Oceania & Pacific Islands,Overall
-700.0,-600.0,6.583333333333334,6.833333333333333,6.333333333333333,6.9703754335002115,6.196291233166456,Oceania & Pacific Islands,Overall
-600.0,-500.0,6.428571428571429,6.986666666666666,5.846666666666667,6.93532849175697,5.921814365385887,Oceania & Pacific Islands,Overall
-500.0,-400.0,6.440476190476191,7.0,6.0,6.91442926755701,5.966523113395372,Oceania & Pacific Islands,Overall
-400.0,-300.0,6.369047619047619,6.653333333333333,6.013333333333334,6.85772323218509,5.880372005910147,Oceania & Pacific Islands,Overall
-300.0,-200.0,6.5,7.0,6.013333333333334,7.011766315719159,5.988233684280841,Oceania & Pacific Islands,Overall
-200.0,-100.0,6.392857142857144,6.833333333333333,5.693333333333333,6.965400697924337,5.8203135877899514,Oceania & Pacific Islands,Overall
